review,rating,sentiment
saya sudah daftar tapi kartu saya belum juga dikirim katanya proses cepat,1,negative
saya udah pesen kartu nya dari tanggal juli sampai sekarang belum datang sama sekali udah nyoba hubungi call hana tapi gak berdering juga,1,negative
sejauh ini bagus banget gak ada kendala bisa narik di atm manapun gada biaya adminnya juga,5,positive
kapan dong line bank bisa kasih kesempatan untuk kami yang berada di luar jangkauan line bank untuk dapat menikmati fasilitas pinjamanpayleter nya biar kami tambah semangat menjadikan line bank sebagai kebanggaan dan kepercayaan kami,5,positive
aga lain emng bingungdata bagus koneksi bagus dibilang jaringannya buruk susah buat video call,2,negative
pertama download daftardan hasilnya data ktp belum memenuhi syarat tolong jangan salah gunakan data saya yg sudah masuk 🙏 mlm ini apk sy uninstall,2,negative
sejauh ini tanpa kendalatapi tolong min daerah saya rekomendasiin biar bisa utk pinjaman,4,positive
secara umum bagus hanya saja sudah minggu kartu atm tak kunjung dikirim,2,negative
maaf sebelumnya saya tadi saya mau update aplikasi line bank terus kaga bisa di updatesaya unistal aplikasi line bank nya terus saya download lagi malah kaya bikin baru lagi,2,negative
klo niat download utk ajukan pinjaman bagi yg berwiraswasta mandiri percuma tdk bakal dapet pinjaman ngabisin memori hp saja auto hapus aja klo utk karyawanpekerja yg punya slip gaji besar kemukinan besar dapet pinjaman,1,negative
baru saja saya mengalami transaksi uang masuk dari bank lain yang saya kirim kan ke rekening line bank dan alhasil dari semua bank yang saya coba mobile bankingnya itu mendapatkan kendala apakah line bankkeb hana bank mengalami trouble atau bagaimana mohon penjelasannya dong saya mau nambah saldo saya soalnya,5,positive
tolong data atas nama fajar alfianto di hapuskanjaga baik karna pengajuan peminjaman saya belum apa di tolak padahal persyaratan dah saya penuhi sesuai prosedur apa bila ada pihak dari line bank nagih ke saya saya gak kn bayar dan saya juga bisa lnjut ke jalur hukum hari ini tgl agustus saya uinstal apk line bank,1,negative
mengapa selalu saja kode otp nya tidak bisa masuk secara otomatisjadi bosan nunggunya utk memasukan kode selalu sja eror,2,negative
tolong diperbaiki kembali untuk perusahaan hana bank ini sudah ke beberapa kali saya melakukan transaksi gagal namun ttp terpotong kalau bukan kepentingan pekerjaan honestly dont want to wear this it,3,neutral
kenapa daerah jawa barat belum bisa ngajuin semua coba tolong di tingkatkan lagi pinjaman nya untuk seluruh indonesia,1,negative
tidak bisa daftar terjadi layanan teknis katanya,1,negative
bikin cuma menit doank 😁😁😁ada trik nya klo mau vc yg asal pencet kudu sabar ajahhhh saran aja pengiriman kartu bisa di tempat kerja soal nya jarang ada di rumah makasih,5,positive
mau daftar saja di persulit pdhl tinggal proses vc doang sistem sedang sibuk terus hadehh kecewa ama pelayanan nya pdhl udh nunggu jam pagi jg tapi tetap sama,1,negative
dapat sms cashback palinglambat tanggal des sampai sekarang cashback belum masuk dan banyak juga yang tidak masuk cashbacknya diawasi oleh otoritas jasa keuangan kan,1,negative
ribet banget ya ka uda berhasil cuman mau buat login masuk lupa kog ditulis aktifasi tdk wajar pdhl uda di isi sesuai,4,positive
tidak semudah yang di promosikan terimakasih atas tawarannya,1,negative
bank yang tidak bertanggung jawab saldo saya sudah hari ntah kmna perginya pihak bang nyapun ga ada tanggung jawab sama sekali aku chat di email pun ga ada respon sama sekaliharusnya pihak bank itu amanah bukan kygini,1,negative
susah daftar nya untuk saat ini masih byk pilihan yg lbih baik dan aman juga,1,negative
udah beberapakali daftar tapi kenapa gabisa mulu si nyesel tau apk ini,1,negative
nyoba berkali kali verifikasi wajah akhir nya bisa juga thanks udh di acc untuk pinjaman,5,positive
aplikasi pembodohan tolong data sya di riset jangan d sebar luaskan hanya saran jangan pakai aplikasi ini,1,negative
keluhan debit nya lama diproses saya bintang dulu karena debit blm bisa dipakai,1,negative
pelayanan baiksemoga kedepannya lancaraplikasi line bank very good,5,positive
kartu debit nya lucu banget gratis transfer juga,5,positive
kenapa kartunya belum dikirim padahal sudah bulan lebih gimana ni,1,negative
bagaimana cara mengunduh estatement saya sudah hubungkan ke akun line tetapi tidak bisa kirim chat,5,positive
makasih line bank layanan quick kredit nya sangat membantu setelah bulan ditolak terus akhirnya di acc moga kedepannya bisa naik limit😁,5,positive
buka rekening mudah ga pakai lama kartu atm di kirim kealamat langsung dapat bonus rb setelah hari awal buka taruh saldo rb buat beli token listrik rb buka tgl juni tgl juli ada dana rewards rb line bank best kartu atm bisa pilih suka suka,5,positive
bagus jadi bisa buat nabunggak mesti harus ke bank langsung,5,positive
buruk sekali tidak bisa daftar karena tidak di kota yg ditentukan,1,negative
sangat memuaskan pakai aplikasi ini bukan hanya cb nya semuanya yang serba gratis,5,positive
pelayanan lebih cepat selalu lancar efektif dan selalu uptodate,5,positive
disayangkan untuk pengajuan quick kredit hanya daerah tertentu sayang sekali,5,positive
bagaimana bisa anda menilai pengajuan kredit dlm waktu menit lsng ditolak🤣🤣bilang saja anda mau mengumpulkan data seseorang melalui aplikasi tabungan,1,negative
buka tabungan susah amat pas mau input kode otp malah mulai dari awal lagi,3,neutral
pengiriman kartunya cepat terpantau dapat cashbacknya besar,5,positive
saya merasa tidak pernah mengajukan dipinjaman di line bank kenapa tiba tiba ada yang wa saya suruh secepatnya mohon penjelasannya,1,negative
gratis semua nya tanpa batas luar biasa yg komplain ngaca gratis aja pada belagu sabar ntar jg nyampe sendiri kartu nya,5,positive
tadinya suka bgt sama line bank krn ngga ada biaya admin tapi sekarang udah dibatasi dan jadi ada biaya admin 🥲,5,positive
pengajuan pinjaman tidak memenuhi syarat terus padahal dapat limit jtan,1,negative
katanya atau hari kartu sampe di apk hari nyampe maksimal ini udah hari masih di cetak,1,negative
jangan mau pake line bank gw tarik tunai di atm jt saldo udh kepotong uang kaga keluar udah telfon csnya disuruh nunggu hari kerja hasilnya nihil uang ga kembali kapok tutup akun ajadeh oh iyaa udah kali kejadian gaes,1,negative
aplikasi yg bagus dan mudah sangat efisien dan membantu thank you,5,positive
tlng pengajuan data atas nama sy jangan disalahgunakan ya br sy input password selalu salah dan diakhirnya diblok sm pihak anda tx,1,negative
kebanyakan update tapi fitur itu² aja perasaan gada yg berubah,3,neutral
pembukaan rekening susah udah di coba beberapa kali gagal terus,3,neutral
bagaimana cara menambahkan pekerjaan di edit di profil tidak bisa menambahkan perusahaan kasih solusinya,4,positive
transaksi saya terkendala saya melakukan transfer keluar saldo sudah terpotong tapi saldo belum masuk ke rekening tujuan bagaimana ini line bank tolong perbaiki dan kembalikan saldo saya,1,negative
wey kenapa nawarin pinjaman mulu tapi pas begitu pengajuan malah di tolak kocak kalau ga niat mah ga usah munculin itu pinjaman,2,negative
saya ngga jadi pinjam ya krna baru uploaf ktp dah langsung d tolak blm isi data lainnya tlng datax d ktp saya jangan d gunakan utk pinjaman org lain atw halx yg tdk d inginkan jika ada pinjaman atas nama saya d line bank padahal saya bln ajuin pinjaman saya ngga minjam n data saya d tolak sama line bank,1,negative
pendapatan juta npwp udah upload domisili tangsel slik bersih kok bisa gak memenuhi syarat,1,negative
pencetakan kartu lama banget ih saya udah daftar dari awal juni sampe sekarang gadateng juga kartunya,2,negative
kartu sudah datang tp status pengiriman gimna cara pengaktifan nya,5,positive
cs nya cepet respon ketika ada permasalahan dalam transaksi lupa akun pun langsung gercep cs nya buat nanganin nya sukses selalu hana bank,5,positive
tolong dibantu saya sudah memperbaharui line banknya tapi masih ad notifikasi untuk diperbaharui,5,positive
mantap ditunggu saldo bonus pendaftaran sebagai pengguna baru di line bank nya,5,positive
setelah di update aplikasi tidak bisa terbuka,1,negative
ko ga bisa di pencet ya yg pas awal buka tabungan yg pas isi data pekerjaan,2,negative
cashback tiputipu sudah sesuai syarat dan ketentuan tetapi tidak dapat cashback aplikasi sampah,1,negative
baru pertama cek limit udah di tolak ajabuka buku tabungn susah kode ottp nyatolong hapus data sayakalau ada yg atasnamakan sayaitu bukan sayasaya tidak bertanggung jawab,1,negative
customer service yg cepat tanggap dan ramah serta bebas biaya admin bulanan adalah keunggulan line bank,5,positive
transaksi pakai qris sering banget gagal padahal jaringan juga aman,2,negative
proses vertifikasi wajah gagal terus tolong di perbaiki karena bukan saya saja tapi banyak orang mengeluhkan hal ini,2,negative
proses nya ribet bikin tabungan aja harus ke dukcapil sedangkan bikin bank neo aja bisa padahal sama sama bank digital,1,negative
cakep aplikasi nya gampang dan mudah buat transaksi,5,positive
isi saldo dari dana ke line bank nggak masuk padahal nama dan nomor rekening betul dan di aplikasi dana invoice nya sudah muncul,1,negative
mau daftar susah keluar sendiri terdapat bug,1,negative
aplikasi laknat nawarin pinjaman cuma minjam rp aj ga bisa bilangnya saya ga memenuhi kriteria buat apa promosi nawarin pinjaman tapi ketakutan duluan terhadap nasabahnya apa karna saya orang kurang mampu apa karena saya orang miskin kalau saya orang kaya buat apa pinjam cuma rp jutatanggung pinjam sekalian rp milyar,1,negative
kartu tinggal aktivasi dan di aplikasi masih proses percetakan jadi untuk proses aktivasi jadi terhambat,2,negative
baru daftar sudah ribet foto minta di ulang lah ah malas buruk aplikasinya,1,negative
kenapa mau cairkan deposito tidak bisa padahal sudah jatuh tempo,3,neutral
mohon di perbaiki menu loginnya sering stuck,4,positive
saya sangat berterima kasih kepada line bank karena telah mempermudah saya dalam bertransaksi,4,positive
mau login ulang verifikasinya berlebihan bolak balik gajelas ngulang terus gk login login,1,negative
gimana ini saya ganti hp buka aplikasi malah keluar aktifitas kurang wajar cuma ada menu keluar solusinya gimana,4,positive
tarik tunai di atm apapun gratis tf lewat mbanking juga pokonya like it semoga tetap konsisten ni kebijakannya,5,positive
belum ngajuin pinjaman udah di tolak apps bank berkedok kredit biar banyak nasabah,1,negative
sangat kratif dan praktis untuk keperluan terima kasih,5,positive
untuk pengiriman kartu debit masih seputaran pulau jawa diluar itu blm bisa,4,positive
caranya ganti hp lama ke yang baru gimanakalo di suruh upload foto lagi ya nggak bisa soalnya kamera saya rusak,1,negative
i love you line bank baru kali ini ketemu bank tanpa biaya admin bulanan gratis tarik dan transfer pkoknya best banget semoga tetap bertahan gratis transaksinya ya love love love,5,positive
laporan pengaduan belum dikonfirmasi untuk di proses malah sudah di proses langsung padahal belum ada konfirmasi apapun,1,negative
aplikasi berjalan dengan normal dan diharapkan bisa menjadi lebih baik,5,positive
bank kismin jgn iming nawarin produk kta dah ngajuin limit bisa disetujui giliran minjam di tolak dh berkali and masa perusahaan besar ga punya email line bank untuk kirim keluhan dllga ada live chat via call centre tok emg ga pake pulsa saya syamsul hamedy sudah uninstall klo pun kartu datang akan saya bakar ga guna,1,negative
mau buka rekening nya susah tidak bisa di klik,3,neutral
aktifasinya susah karena atm sudah diterima tetapi status masih dicetak,4,positive
ini gmna dah masa nama ibu saya ko salah padahal pas saya masukin itu nama ibu saya ko sekarang malah salah ini mau login lagi karena ganti hp eh enggak bisa karena kesalahan nama ibu aneh,4,positive
hallo admin saya udah ada sms kata nya dapat reward tapi udah hari ini belum masuk juga,5,positive
terimakasih ribunya hehe udah saya gunakan buat main slot dan alhamdulillah jackpot,5,positive
sudah daftar mau pinjem gak bisa alasan kredit skor hapus data saya kak karna gak dikasik pinjam,3,neutral
dalam waktu dekat harus berkembang agar bisa bersaing 👌🏻 mantap pokoknya,5,positive
lagi call senter segala pake pulsa pulsa saya abis kebuka juga kaga aplikasi,1,negative
kurang nya cuma di topup aja si gabisa milih nomimal sesuka hati overall bagus gaada kendala,5,positive
alhamdulilah aku menyukai nya bisa ikutan program program yang di adakan nya juga,5,positive
ko gabisaaa terus yah katanya data tidak sesuia suru free cek limit dengan dana terbaru,3,neutral
sekarang terus terusan minta update baru aja diupdate minta update lagi isi data lagi sebulan udah kali,1,negative
kartu datgngny lambat ga bisa di aktifkan,1,negative
daftar gak nya susah apa lg layanan vidcall nya penuh,1,negative
aplikasi konyol menurut saya gak bisa di daftarin meskipun di cobah berkali kali,1,negative
terimakasih semuanya jadi mudah dan banyak gratis nya,5,positive
pengalaman baru yang menyenangkan thanks line bank ✨✨,5,positive
ribet banget daftar di tolak pakun nomor hp terdaftar tidak di temukan data maksutnya apa sih,1,negative
ini kenapa gak bisa di download ya aplikasi nya tolong untuk admin di perbaiki masalah ini,1,negative
menurut saya ini bank mudah daftarnya dan tentunya yang paling ngerti bebas potongan transfer gratis kesemua bank,5,positive
sangat diperlukan kan dan bisa menjadi aicon untuk mempercepat proses sesuai dgan ke inginan kita,5,positive
membantu banget buat aku yang selalu pikir dua kali soal biaya admin terima kasih line bank semoga sukses selalu fightinggg,5,positive
pindah hape haru otentikasi pake ktp baebae buat yg ktp nya buram mending jangan deh kalo sebelah otentikasi nya masih lebih mudah,1,negative
saat registrasi pengisian pekerjaan kenapa ngga bisa di isi kenapa ini min,1,negative
sangat membantu transaksi keuangan dan tidak dikenakan biaya,5,positive
manteb sih selama ini pakek ini santuy aja mohon dipertahankan bebas penarikan semua mesin atm free biaya admin dan free lainnya karna ini yg dicari sama banyak nasabah😊,5,positive
tiba tiba ngga bisa masuk aplikasi dengan alasan aktivitas tak wajar,3,neutral
bagus banget bebas biaya admin makin betah deh pake hana bank tapi sayang tiap ngajuin kredit ditolak muluu gabisa ngajuin di setiap daerah padahal ktp daerah cuma kerjanya di jabodetabek 😭,5,positive
aplikasinya udah bagus tapi mohon untuk pencabutan wilayah pinjam nya boleh di perluas lagi contohnya saya yang di sulawesi trimakasih,2,negative
sangat tidak membantu belum apa apa data tidak memenuhi kriteria,1,negative
transaksi gagal tpi saldo terpotong dan pulsanya gak masuk,1,negative
puas si selama pake line bank ga ada kendala dan thanks bonusnya line bank gratis tf ke semua tanpa batas,5,positive
mantapsudah ada fitur top up ewallet nya👍,5,positive
kenapa ga bisa bisa buat tabungan foto selfie di tolak terus,1,negative
awalnya saya keluar rumah hanya untuk membeli makanan anabul tapi karena paginya ingat mau verifikasi line bank lewat vc penuh terus akhirnya saya datangi kc hana bank dan setelah saya menunggu waktu yang lama dari cuaca panas sampai mendung akhirnya dibantu sampai jadi dan sudah pesan model kartunya tapi sm stafnya dijelaskan bahwa dr kantor pusat yg di jkt stok kartunya sedikit jadi diberitahu untuk bersabar sampai hari terimakasih staf hana bank🙂,5,positive
nunggu kartu debit sebulan belum dikirim kirim ternyata salah alamat bisanya salah alamat padahal alamat yang saya tulis jelas langsung uninstall,1,negative
semoga tidak pulau jawa saja yang bisa ekspedisi pengiriman kartu atmnnya pulau sumatra kalimantan sulawesipapua juga seharusnya bisa juga dong min 😊,5,positive
jangan keseringan update aplikasi dong kadang pas mau pakai ribet harus update² aplikasi terus,4,positive
mana ada min limit ga keluar pdahal bagus bi checknya hedeh kita jadi bertanyatanya,1,negative
tadi nya aman aja terus minta di update habis update malah gabisa di pake,1,negative
tidak bisa masuk ke akun terus data tidak ada aneh,1,negative
akun line bank sudah terdaftar tapi tidak bisa masuk payahh coba jelaskan,1,negative
harus hungin hana dihubungin malah bilang sisa pulsa anda tidak cukup untuk melakukan panggilan ini,1,negative
bunga pinjaman sangat besar tapi untuk transaksi sangat baik,5,positive
malas dah kartu debit nya gk bisa di kirim ke medan kecewa,2,negative
kenapa pas foto gagal terus sinyal bagus padahal,2,negative
loading terus mau ngapa²inakhirnya ngehangkeluar paksa aplikasi gitu terus,3,neutral
parah line bank skrg gk kendala jaringan ada z notif eror lah inilahauto uninstal pindah yang lain mo tf gk bs cmn muter ngeri kali nympen aset dsni,1,negative
jangan pernah mau daftar ke apk ini masa telat hari bunganya rb ini bank apa bunganya segede itu,1,negative
alhamdulilah pelayanannya bagus atm nyampe cuma hari trus kirim antar bank juga cepetpertahankan ya line bank,5,positive
gimanaa dah ini apk awalnya disetujui dapat limit tapi knapah pass ngajuin ditolakkkk,1,negative
ribet gak recommended atm bisa diitung jari cabang juga hitungan jari app ketat keyboard diacakbenar bank ribet sampah bank gede aja gak seheboh ini masa bank ecek parnonya selangit,1,negative
bagus pelayanan mudah sangat rekomendasi untuk di pakai,5,positive
mohon dikurangi sistem sibuknya saya ingin transfer jadi sulit,1,negative
biaya untuk pergantian kartu debit baru buat saya k itu terlalu mahal 🙏,1,negative
masa ga bisa buka tabungan ga bisa di klik tombol buka tabungan,1,negative
transfer ke bca sebesar saldo terpotong tetapi blm masuk ke bcasudah x tlpn cs jawabannya sama harus nunggu x jam ini sudah x jam lebih tp saldo saya blm balik tuhgak lagi deh,1,negative
an rudi suhartono sya uinstal apk ini sya tdk jdi untuk mngajukan pinjaman krna proses nya terlalu ribett tolong untuk di jaga data sya,1,negative
saya mau transaksi pin transaksi saya slalu salahterus sekarang gabisa dibuka katanya lagi sibukterus uang saya gimana mintolong yang bener dong,1,negative
susah amat yaa buat ajukan kredit disuruh selfi tapi gak bisa bisa,1,negative
jalur pembukaan rekening gagal sbb gak bisa masukin data pekerjaan hasilnya gak bisa lanjut keselanjutnya it culun,1,negative
pas mau daftar langkah kedua selfie susah banget sampe berulang kali tetap aja ga bisa gimana donk ah,1,negative
saya rasa apk ini cukup bagus dan gampang dalam penggunaannya,4,positive
ngadain event yang jelas dah nunggu katanya hari kerja reward masuk pas ditanya dah abis wkwk,1,negative
butuh dana sat set mana nya iklan nya terlalu berlebihan,1,negative
apa hari ini line bank sedang gangguan saya transfer ke bank neo blm keterima juga padahal di keterangan sudah complet,1,negative
kenapa kartu debitnya masih di proses percetakan dari tanggal juni sampai sekarang belum,4,positive
apaan sih line bank mau login aja susah bnget lupa pin login aja ruwet banget udah habis pulsa buat tlp call centernya,1,negative
bagus aplikasinya cuma gak bisa setor tunai langsung atau kalo mau nabung harus kena cash per transaksi,5,positive
aplikasi simpel mudah untuk dioperasikan,5,positive
sungguh tidak adil dan sangat merepotkan terimakasih sudah pernah ketemu aplikasi yg aneh dan jelek ini,1,negative
aplikasi yang sederhana dan mempermudah saat bertransaksi dalam keuangan,5,positive
di tolak tolong data sy di hapus dan jngan di salah gunakan,1,negative
baguss bgtt bisa tf kemana mna bebas adminntrs gada admin bulanan jugaamau ambil uang di atm mandiri bri bni bisa😭💟💗suka bgtttt💗💗💗💗💗benerbener bank ini sangat membantuuukuuuu bs buat nabungg krn gda adminnya gaisss,5,positive
menrut saya aplikasinya membantu banget wajib kalian punya bisa beli pulsajadi gak perlu jauh jauh beli pulsa,5,positive
udah susah buat tarik tunai ngurusnya juga susah payah lah,1,negative
sayang yaa kartu debit nya gak bisa kirim ke luar pulau jawa hanya di sekitar pulau jawa aja kesal ee,3,neutral
kenapa setelah daftar ga bisa log in haloo,5,positive
gagal persyaratan ajukan pinjaman padahalsaya sudah isi semua pendaftaran nya,1,negative
kartu udh sampe minggu yang lalu knpa untuk aktivasu kartubnya ga bisa,1,negative
maaf sy ksh bintang karna blm nyaman dpn fiturnya limit udah ada ko mau bk rekening susah bnget,3,neutral
saya suka gratis transfer dan gratis atm dan gratis penggunaan kartu debit di semua mesin atm,5,positive
gabisa login pdhal udh ikutin langkah masuk dari awal ribet banyak kodepin yg harus dimasukin,1,negative
semoga terus berkembang lebih maju dengan ide ide kreatif dan selalu bebas biaya admin intinya supaya menjadi prioritas utama orang lebih memilih menggunakan line bank,5,positive
sangat membantu untuk transaksi dan lebih hemat,5,positive
udah berhasil daftar tapi kartu debitnya buat jajan di shopee gagal trus,1,negative
sy baru buka rek online di aplikasi line jk blm top up apakah bs ajukan kartu debit krn bbrp x ajukan kartu debit melalui aplikasi tdk bs dan apakah kartu debit bs di pake di luar pjawa,4,positive
pliss bgt line bank jgn apdet mlu tiap bulan ga ramah buat yg hpnya cuma punya memori gb😭😭,3,neutral
mau update tapi muncul keterangan perangkat tidak kompatible mohon pencerahannya,4,positive
buat apa mendapatkan kredit limit kalau gak bisa di pakegak jelas,1,negative
min masih ada gak casbcek pengguna baru rb nyah😀 kalo ada sayah mau daptar nih aplikasi,5,positive
maaf ya aku kasih bintang soalnya slama blan pake hmpir tiap hari eror sdangkan bisnis harus tetap berjalan fast responklo tiap hari eror gmna bisnis mau lancartlong perbaiki lagi ya buat linebank,1,negative
katanya pendaftaran pertama dapat bonus saldo nyatanya enggak udah hari gak masuk,1,negative
bank hana adalah solusi dari masalah saya selama ini simpelmudah dan murahterus maju bank hana,5,positive
jaman sekarang kayaknya kok butuh ya bukti transfer nah ini hbis pembaruan malah gk bisa ss yaudah ganti bank aja,1,negative
tolong perbaiki otentikasi fingerprint di relme pro saya menambahkan sidik jari gagal terus,5,positive
pliss lah masa ngemasukin sandi yg udah bener malah gagal trs ada tulisan aktivas tidak wajar aneh,2,negative
line bank emang okee saat ini mudahh praktiss terimakasih atas reward sama kartu debitnya,5,positive
sayang nya belum bisa kirim kartu debit ke daerah luar jawa,2,negative
bagi yng belum mendowloadjangan mendowload yah apk jelek verifi lama pas masukin paswor angka hilangpokok apk ini gak jelas,1,negative
bagus fitur nya tidak ribet daftar nya cuma area serang banten kenapa tidak ada jangkauan,5,positive
line bank anjeng ppadahal gua udah pernah pakai dan transaksi geliran masuk lagi gak bisa,1,negative
dah lah w unistal ajaajukan kredit aja di tolak ada xw unistal biar gk menuhin memori w,1,negative
tolong apk x lebih di perbaiki lgi kerna stiap sya login sering kluar tiba,2,negative
jelek sekali daftar buat tabungan aja susah banget,5,positive
kartu udah datenggimana cara mengaktipkannyadi aplikasi line bank g bisa,2,negative
sudah berharap ada jalan keluar kebutuhan saya malah gak di acc tolong hapus data saya di server line bank terimakasih🙏,1,negative
ribet paling ribet mau log in aja harus kode ini itu kalau mau aman ya verifikasi muka aja sekalian email lama banget masuknya lagi,1,negative
hallo kak kartusaya udah datang tapi statusnya diaplikasi kog masih pencetakan ya sudahtelp cs tapi masih belun berubah,5,positive
kenapa saya tidak bisa ambil foto saat buka tabungan selalu tertulis try again,3,neutral
gimana sih udah buat rekening baru tapi gak bisa ngajuin limit pinjaman,1,negative
sangat membantu sekali gratis transfer dan tarik tunai,5,positive
suka sekali dengan line bank karena selalu ada kuota transfer adm,5,positive
saya mau masuk ke akun susah sekali yaapakah eror mo telepon ke call center juga tidak bisa,1,negative
udah buat tinggal verifikasi tp semingguan ini udah brusaha tlp tp gk pernah bisa,2,negative
aplikasi nya jelek sumpah udeh berape kali masuk tetep aje masukan kode otp sampe bosen gue sangat tidak bagus musti di apus cuman sampah doang nih akun,1,negative
ini mau diaktifin tapi statusnya masih dicetak padahal udah sampe ditanganku,1,negative
password udah bener tp salah mulu udah lupa password terus foto ktp masukin nama ibu kandung udah bener tp salah mulu,1,negative
beberapa admin sangat membantu dalam menghadapi keluhan customer salah satunya mimin winda,5,positive
kenapa bintang karena pengiriman kartu debit gagal menunggu keputusan pengiriman kartu yg terlalu lama,3,neutral
tolong refund uang saya k saya transaksi di blibli gagal tpi uang tidak di refund di line bank tolong tindak lanjuti masalah ini,1,negative
bagus banget buat mahasiswa selain karna tf beda bank juga karna tanpa adm bulanan dan ttp dapet bunga bank🥰,5,positive
ini baru mbanking mantap tapi kalau saran saya kta nya bisa untuk nasabah seluruh indonesia,5,positive
ini knpa ya error trs aplikasi nya tolong dong d perbaiki,2,negative
sangat memudahkan transaksi dan tanpa potongan 🥰,5,positive
saya koq susah daftar sudah daftar x gagal terus minta tolong dong,1,negative
buat bikin rekening tabungan aja gk bisa,1,negative
satu aja cukup dah gak jelas bedakya iklannyangajuin gak di acc,1,negative
terlalu kebanyakan pembaruan terus kayak gak ada kerjaaanasw,1,negative
ini kenapa server sibuk terus tolong segera perbaiki,1,negative
baru mw buka tab nya nii tp verif pas foto knp gagal trs yaa,5,positive
susah banget daftarnya giliran iphone bisa,1,negative
jangan pilih bikin pusing login z susah males gasih bintang juga g ada limit ya,1,negative
payahmasa ngk bisa ajukan limit karena blm mencakup daerah alasannya🤣,1,negative
akhirnya bisa ngajuin kartu visa gk pake ribet wkwkwo,5,positive
bikin pengaduan tapi responnya lambat banget bahkan penanganannya harus nunggu hari kerja tidak termasuk sabtuminggu lelettttttt,4,positive
knapa pengajuan ke saya malah belum memenuhi syarat pdahal saya salalu bayar tepat waktu jauh dari jatuh tempo sudah lunas,1,negative
aku sdah daftra line bank tapi tak kunjung dapat saldo bonus seperti yang di tentu kan,5,positive
ngaktifin rekening dorman gabisa bisa lihat tutor yutub ko tampilan aplikasinya beda mana komentar yutubnya dinon aktifin,2,negative
lupa pin aja ribet amat harus ini harus itupdahal verifikasi muka aja udah cukup,1,negative
pulsaku rb gacukup buat nelfon konfirmasi kalo kartu nya di balikin ke sana lagi cma mau blg krtunya minta di anter lagi 😭😭😭 hrs rebu kah plsa nya biar prtnyaan nya cukup kejawab semua 😭😭😭,3,neutral
ga jelas ngadain event tapi casback ga masuk udah cape cape nunggu hari sudah hari masih ga landing promo promo penipuann,1,negative
pelayanannya buruk sekali komplain lewat email gaada tanggapan sama sekali,2,negative
baru daftar aja dh dibilang tak layak saya kira berbeda ternyata sama,1,negative
aplikasi line bank sangat bagus saya sangat suka cocok buat para perbisnis,5,positive
lama betul boz prosesnya ada niat ga sih apa cm cari keuntungan agar apklink nya di telusuri org,1,negative
katanya dapet unduh dan daftar tapi aku ga dpt hihi,3,neutral
sangat mudah dan manfaat nya cukup terasa bagi saya,5,positive
mantap line bank cuma minus sering mt tolong admin juga tambahin top up e wallet dan pembayaran va,5,positive
kenapa langsung ditolak gadapet limit anjeng jangan salah gunakan data saya ya awas kalau ada tagihan ke saya,1,negative
tolong pilih kurir pengiriman kartu fisik yang berkualitas bulan kartu kaga sampai sampai,1,negative
tolong dong di bantu saya lupa password sayaudah coba klik lupa password tapi susah masukin nama ibu kandungnya sala trs pdahal namanya itu tolong di bantu admin🙏🙏,5,positive
kartu sudah sampaaaii 😆 bikin akun jumat kartu sampai selasa karena weekend tinggal nunggu cashbacknya aja nih 😁,4,positive
aplikasinya bagus cuman tolong keybord nya di ubah min terimakasih,5,positive
sangat memuas untuk transaksi dimana aja tanpa biaya makasih line bank sukses selalu,5,positive
tolong dong bos kenapa udah lama buat rekening sampe sekarang belum juga di setujui,1,negative
panggilan videonya lama ya saya nunggu hari masih belum bisa,2,negative
udah sempurna si ehh malah dibatasi per bulan transaksi free nya,4,positive
gak jls ini aplikasi kata nya bagus cepat semoga data saya tidak di sebar sana sini soal nya saya sudah fotofoto bukti saya tidak meminjam,2,negative
kenapa di android ga bisa screenshot ya sayang bangett,4,positive
mantap luar biasa proses nya cepat sangat membantu,5,positive
ribet mau login aja harus ada email yg aktif dh gitu emailku lebih dari satu ya mana inget,1,negative
saya suka tapi saya lupa pin ternansaksi nya jadi gak bisa login ke apk mohon bantuan nyah,5,positive
walaupun kadang susah di aksesterutama pagi haritp banyak membantu juga aplikasi line bank ini,4,positive
masuk aja gabisa setelah daftar aneh,1,negative
ini diwaktu urgent malah gabisa diakses mana uang semua disitu cs gaada yg bisa dihubungi mending pada tutup rekening aja ga worth it,1,negative
tolong dong bisain buat kartu pelajar supaya bisa menabung di line bank juga,1,negative
top up di merchant seperti indomaret atau alfamart tolong disediakan dan dipermudah 🙏🙏🙏,5,positive
nasabah lama tapi selalu tidak di kasih kesempatan memikmati fitur quick kreditnya,1,negative
lagi bug kah kok saya gk bisa buka apk nya,4,positive
sangat mudah di gunakan dan flexibel,5,positive
sekarang jadi males pake line bank semenjak fitur gratis tarik tunai di semua atm nya dihilangkan padahal itu fitur paling penting,1,negative
mantap cuma fitur finger print nya aja yg kurang baik,5,positive
sayang sekali harus aktivasi ke bank fisik padahal dari yang saya baca verifikasi hanya melalui online video call,1,negative
aplikasi yg berguna dan bermanfaat untuk menabung dan berinvestasi,5,positive
tolong hapus semua data saya yg sudah masuk karna prosesnya trrlu sulit bagi saya jika ada yg mnyalah gunakan saya tdk tanggung jawab,3,neutral
sukses selalu untuk line bank semoga menjadi bank digital yang terdepan mengutamakan kepercayaan dan pelayanan kepada nasabahnya🙏,4,positive
baguss banget tapi tolong untuk line bank untuk bisa login di hp,4,positive
